,Experience_Years,Job_Position,Salary,Year
2849,4,3,80000.0,2019
2850,4,3,92000.0,2019
2851,4,3,65000.0,2019
2852,4,2,83000.0,2017
2853,4,2,75757.5757575758,2017
2854,4,2,65789.4736842105,2017
2855,4,2,81000.0,2017
2856,4,2,67200.0,2017
2857,4,2,81250.0,2017
2858,4,2,85167.4641148325,2017
2859,4,2,82000.0,2017
2860,4,2,72000.0,2017
2861,4,2,90000.0,2017
2862,4,2,85000.0,2017
2863,4,2,72000.0,2017
2864,4,2,68000.0,2017
2865,4,2,70000.0,2017
2866,4,2,90000.0,2017
2867,4,2,82000.0,2017
2868,4,2,85000.0,2017
2869,5,1,78084.0,2022
2870,5,1,92002.0,2022
2871,5,1,80000.0,2022
2872,5,1,79152.0,2022
2873,5,1,95541.0,2022
2874,5,1,67233.0,2022
2875,5,1,77196.0,2022
2876,5,1,85000.0,2022
2877,5,1,82368.0,2022
2878,5,1,74651.0,2022
2879,5,1,87000.0,2022
2880,5,1,94000.0,2022
2881,5,1,78618.0,2022
2882,5,1,75384.0,2022
2883,5,1,86587.0,2022
2884,5,1,93000.0,2022
2885,5,1,85000.0,2022
2886,5,1,72894.0,2022
2887,5,1,69102.0,2022
2888,5,2,75000.0,2022
2889,5,2,83182.0,2022
2890,5,2,85104.0,2022
2891,5,2,69318.0,2022
2892,5,2,89580.0,2022
2893,5,2,90647.0,2022
2894,5,2,92000.0,2022
2895,5,2,75864.0,2022
2896,5,2,88800.0,2022
2897,5,2,76783.0,2022
2898,5,2,92002.0,2022
2899,5,2,69318.0,2022
2900,5,2,69318.0,2022
2901,5,2,85893.0,2022
2902,5,2,95263.0,2022
2903,5,2,69318.0,2022
2904,5,2,76788.0,2022
2905,5,2,81709.0,2022
2906,5,2,74651.0,2022
2907,5,2,72732.0,2022
2908,5,2,84076.0,2022
2909,5,2,78618.0,2022
2910,5,2,67824.0,2022
2911,5,2,69318.0,2022
2912,5,2,79983.0,2022
2913,5,2,86587.0,2022
2914,5,2,74651.0,2022
2915,5,2,81789.0,2022
2916,5,2,75000.0,2022
2917,5,2,69318.0,2022
2918,5,2,95076.0,2022
2919,5,3,75000.0,2022
2920,5,3,83182.0,2022
2921,5,3,85104.0,2022
2922,5,3,69318.0,2022
2923,5,3,89580.0,2022
2924,5,3,90647.0,2022
2925,5,3,92000.0,2022
2926,5,3,75864.0,2022
2927,5,3,88800.0,2022
2928,5,3,76783.0,2022
2929,5,3,92002.0,2022
2930,5,3,69318.0,2022
2931,5,3,69318.0,2022
2932,5,3,85893.0,2022
2933,5,3,95263.0,2022
2934,5,3,69318.0,2022
2935,5,3,76788.0,2022
2936,5,3,81709.0,2022
2937,5,3,74651.0,2022
2938,5,3,72732.0,2022
2939,5,3,84076.0,2022
2940,5,3,78618.0,2022
2941,5,3,67824.0,2022
2942,5,3,69318.0,2022
2943,5,3,79983.0,2022
2944,5,3,86587.0,2022
2945,5,3,74651.0,2022
2946,5,3,81789.0,2022
2947,5,3,75000.0,2022
2948,5,3,69318.0,2022
2949,5,3,95076.0,2022
2950,5,1,77900.0,2021
2951,5,1,78156.0,2021
2952,5,1,75631.0,2021
2953,5,1,75669.0,2021
2954,5,1,73000.0,2021
2955,5,1,90000.0,2021
2956,5,1,69000.0,2021
2957,5,1,70000.0,2021
2958,5,1,75669.0,2021
2959,5,1,70000.0,2021
2960,5,1,78848.0,2021
2961,5,1,93000.0,2021
2962,5,1,74616.0,2021
2963,5,1,88000.0,2021
2964,5,1,75000.0,2021
2965,5,1,74400.0,2021
2966,5,1,75669.0,2021
2967,5,1,91883.0,2021
2968,5,1,68146.0,2021
2969,5,1,83951.0,2021
2970,5,1,79602.0,2021
2971,5,1,70000.0,2021
2972,5,1,71340.0,2021
2973,5,1,73215.0,2021
2974,5,1,86478.0,2021
2975,5,1,88000.0,2021
2976,5,1,86059.0,2021
2977,5,1,70264.0,2021
2978,5,1,70000.0,2021
2979,5,1,71345.0,2021
2980,5,1,80172.0,2021
2981,5,1,68507.0,2021
2982,5,1,75000.0,2021
2983,5,1,70000.0,2021
2984,5,1,90000.0,2021
2985,5,1,83200.0,2021
2986,5,1,85000.0,2021
2987,5,1,68592.0,2021
2988,5,2,66828.0,2021
2989,5,2,76000.0,2021
2990,5,2,68068.0,2021
2991,5,2,91883.0,2021
2992,5,2,73000.0,2021
2993,5,2,69000.0,2021
2994,5,2,71850.0,2021
2995,5,2,83512.0,2021
2996,5,2,75669.0,2021
2997,5,2,92628.0,2021
2998,5,2,75000.0,2021
2999,5,2,86853.0,2021
3000,5,2,74588.0,2021
3001,5,2,79993.0,2021
3002,5,2,78848.0,2021
3003,5,2,75669.0,2021
3004,5,2,90000.0,2021
3005,5,2,66810.0,2021
3006,5,2,68913.0,2021
3007,5,2,70264.0,2021
3008,5,2,86478.0,2021
3009,5,2,74400.0,2021
3010,5,2,81074.0,2021
3011,5,2,73020.0,2021
3012,5,2,74827.0,2021
3013,5,2,95148.0,2021
3014,5,2,70000.0,2021
3015,5,2,78000.0,2021
3016,5,2,77556.0,2021
3017,5,2,70264.0,2021
3018,5,2,81074.0,2021
3019,5,2,77316.0,2021
3020,5,2,80059.0,2021
3021,5,2,92064.0,2021
3022,5,2,89451.0,2021
3023,5,2,79602.0,2021
3024,5,2,70000.0,2021
3025,5,2,94539.0,2021
3026,5,2,86478.0,2021
3027,5,2,79310.0,2021
3028,5,2,95000.0,2021
3029,5,2,86059.0,2021
3030,5,2,76000.0,2021
3031,5,2,70264.0,2021
3032,5,2,84672.0,2021
3033,5,2,86478.0,2021
3034,5,2,76560.0,2021
3035,5,2,69800.0,2021
3036,5,2,81700.0,2021
3037,5,2,79776.0,2021
3038,5,2,70000.0,2021
3039,5,2,78835.0,2021
3040,5,2,87000.0,2021
3041,5,2,73944.0,2021
3042,5,2,81600.0,2021
3043,5,2,75631.0,2021
3044,5,2,76416.0,2021
3045,5,2,86478.0,2021
3046,5,2,77556.0,2021
3047,5,2,84660.0,2021
3048,5,2,68721.0,2021
3049,5,3,66828.0,2021
3050,5,3,76000.0,2021
3051,5,3,68068.0,2021
3052,5,3,91883.0,2021
3053,5,3,73000.0,2021
3054,5,3,69000.0,2021
3055,5,3,71850.0,2021
3056,5,3,83512.0,2021
3057,5,3,75669.0,2021
3058,5,3,92628.0,2021
3059,5,3,75000.0,2021
3060,5,3,86853.0,2021
3061,5,3,74588.0,2021
3062,5,3,79993.0,2021
3063,5,3,78848.0,2021
3064,5,3,75669.0,2021
3065,5,3,90000.0,2021
3066,5,3,66810.0,2021
3067,5,3,68913.0,2021
3068,5,3,70264.0,2021
3069,5,3,86478.0,2021
3070,5,3,74400.0,2021
3071,5,3,81074.0,2021
3072,5,3,73020.0,2021
3073,5,3,74827.0,2021
3074,5,3,95148.0,2021
3075,5,3,70000.0,2021
3076,5,3,78000.0,2021
3077,5,3,77556.0,2021
3078,5,3,70264.0,2021
3079,5,3,81074.0,2021
3080,5,3,77316.0,2021
3081,5,3,80059.0,2021
3082,5,3,92064.0,2021
3083,5,3,89451.0,2021
3084,5,3,79602.0,2021
3085,5,3,70000.0,2021
3086,5,3,94539.0,2021
3087,5,3,86478.0,2021
3088,5,3,79310.0,2021
3089,5,3,95000.0,2021
3090,5,3,86059.0,2021
3091,5,3,76000.0,2021
3092,5,3,70264.0,2021
3093,5,3,84672.0,2021
3094,5,3,86478.0,2021
3095,5,3,76560.0,2021
3096,5,3,69800.0,2021
3097,5,3,81700.0,2021
3098,5,3,79776.0,2021
3099,5,3,70000.0,2021
3100,5,3,78835.0,2021
3101,5,3,87000.0,2021
3102,5,3,73944.0,2021
3103,5,3,81600.0,2021
3104,5,3,75631.0,2021
3105,5,3,76416.0,2021
3106,5,3,86478.0,2021
3107,5,3,77556.0,2021
3108,5,3,84660.0,2021
3109,5,3,68721.0,2021
3110,5,1,73000.0,2020
3111,5,1,85000.0,2020
3112,5,1,95000.0,2020
3113,5,1,75000.0,2020
3114,5,1,86000.0,2020
3115,5,1,90000.0,2020
3116,5,1,85000.0,2020
3117,5,1,82155.0,2020
3118,5,1,85000.0,2020
3119,5,1,81500.0,2020
3120,5,1,75669.0,2020
3121,5,1,81074.0,2020
3122,5,1,70264.0,2020
3123,5,1,75527.0,2020
3124,5,1,80000.0,2020
3125,5,1,76800.0,2020
3126,5,1,90000.0,2020
3127,5,1,85000.0,2020
3128,5,1,73491.0,2020
3129,5,1,95000.0,2020
3130,5,1,74827.0,2020
3131,5,1,70264.0,2020
3132,5,1,87000.0,2020
3133,5,1,70000.0,2020
3134,5,1,70000.0,2020
3135,5,1,72000.0,2020
3136,5,1,73678.0,2020
3137,5,1,67000.0,2020
3138,5,1,75000.0,2020
3139,5,2,85000.0,2020
3140,5,2,68068.0,2020
3141,5,2,71850.0,2020
3142,5,2,76000.0,2020
3143,5,2,84000.0,2020
3144,5,2,72636.0,2020
3145,5,2,76092.0,2020
3146,5,2,77556.0,2020
3147,5,2,84019.0,2020
3148,5,2,75669.0,2020
3149,5,2,75669.0,2020
3150,5,2,86000.0,2020
3151,5,2,90000.0,2020
3152,5,2,90758.0,2020
3153,5,2,80172.0,2020
3154,5,2,77900.0,2020
3155,5,2,82155.0,2020
3156,5,2,75220.0,2020
3157,5,2,71093.0,2020
3158,5,2,85000.0,2020
3159,5,2,95000.0,2020
3160,5,2,75669.0,2020
3161,5,2,75669.0,2020
3162,5,2,81074.0,2020
3163,5,2,70264.0,2020
3164,5,2,87896.0,2020
3165,5,2,67021.0,2020
3166,5,2,85000.0,2020
3167,5,2,75669.0,2020
3168,5,2,73491.0,2020
3169,5,2,72426.0,2020
3170,5,2,80000.0,2020
3171,5,2,74827.0,2020
3172,5,2,70000.0,2020
3173,5,2,81074.0,2020
3174,5,2,75669.0,2020
3175,5,2,94560.0,2020
3176,5,2,87552.0,2020
3177,5,2,81074.0,2020
3178,5,3,85000.0,2020
3179,5,3,68068.0,2020
3180,5,3,71850.0,2020
3181,5,3,76000.0,2020
3182,5,3,84000.0,2020
3183,5,3,72636.0,2020
3184,5,3,76092.0,2020
3185,5,3,77556.0,2020
3186,5,3,84019.0,2020
3187,5,3,75669.0,2020
3188,5,3,75669.0,2020
3189,5,3,86000.0,2020
3190,5,3,90000.0,2020
3191,5,3,90758.0,2020
3192,5,3,80172.0,2020
3193,5,3,77900.0,2020
3194,5,3,82155.0,2020
3195,5,3,75220.0,2020
3196,5,3,71093.0,2020
3197,5,3,85000.0,2020
3198,5,3,95000.0,2020
3199,5,3,75669.0,2020
3200,5,3,75669.0,2020
3201,5,3,81074.0,2020
3202,5,3,70264.0,2020
3203,5,3,87896.0,2020
3204,5,3,67021.0,2020
3205,5,3,85000.0,2020
3206,5,3,75669.0,2020
3207,5,3,73491.0,2020
3208,5,3,72426.0,2020
3209,5,3,80000.0,2020
3210,5,3,74827.0,2020
3211,5,3,70000.0,2020
3212,5,3,81074.0,2020
3213,5,3,75669.0,2020
3214,5,3,94560.0,2020
3215,5,3,87552.0,2020
3216,5,3,81074.0,2020
3217,5,1,85000.0,2019
3218,5,1,95000.0,2019
3219,5,1,90000.0,2019
3220,5,1,80000.0,2019
3221,5,1,92500.0,2019
3222,5,1,83000.0,2019
3223,5,1,75000.0,2019
3224,5,1,68000.0,2019
3225,5,1,75000.0,2019
3226,5,1,82500.0,2019
3227,5,1,85000.0,2019
3228,5,1,78000.0,2019
3229,5,1,75000.0,2019
3230,5,1,90000.0,2019
3231,5,1,95000.0,2019
3232,5,1,72800.0,2019
3233,5,1,75000.0,2019
3234,5,1,92000.0,2019
3235,5,1,70000.0,2019
3236,5,1,75000.0,2019
3237,5,1,90000.0,2019
3238,5,1,88000.0,2019
3239,5,1,78000.0,2019
3240,5,1,67000.0,2019
3241,5,1,75000.0,2019
3242,5,1,68000.0,2019
3243,5,1,74000.0,2019
3244,5,1,90000.0,2019
3245,5,1,70000.0,2019
3246,5,1,88000.0,2019
3247,5,1,75000.0,2019
3248,5,1,90000.0,2019
3249,5,1,93000.0,2019
3250,5,1,72000.0,2019
3251,5,1,85000.0,2019
3252,5,1,70000.0,2019
3253,5,1,90000.0,2019
3254,5,1,78000.0,2019
3255,5,1,72000.0,2019
3256,5,1,80000.0,2019
3257,5,1,70000.0,2019
3258,5,1,81000.0,2019
3259,5,1,90000.0,2019
3260,5,1,95000.0,2019
3261,5,1,85000.0,2019
3262,5,1,83000.0,2019
3263,5,1,70000.0,2019
3264,5,1,75000.0,2019
3265,5,1,85000.0,2019
3266,5,1,72000.0,2019
3267,5,1,72000.0,2019
3268,5,2,90000.0,2019
3269,5,2,70000.0,2019
3270,5,2,95000.0,2019
3271,5,2,75000.0,2019
3272,5,2,90000.0,2019
3273,5,2,94000.0,2019
3274,5,2,75000.0,2019
3275,5,2,75000.0,2019
3276,5,2,78000.0,2019
3277,5,2,76000.0,2019
3278,5,2,93000.0,2019
3279,5,2,95000.0,2019
3280,5,2,80000.0,2019
3281,5,2,85000.0,2019
3282,5,2,70000.0,2019
3283,5,2,75000.0,2019
3284,5,2,75000.0,2019
3285,5,2,70000.0,2019
3286,5,2,90000.0,2019
3287,5,2,90000.0,2019
3288,5,2,94000.0,2019
3289,5,2,70000.0,2019
3290,5,2,76000.0,2019
3291,5,2,95000.0,2019
3292,5,2,85000.0,2019
3293,5,2,80000.0,2019
3294,5,2,78000.0,2019
3295,5,2,70000.0,2019
3296,5,2,70000.0,2019
3297,5,2,74000.0,2019
3298,5,2,90000.0,2019
3299,5,2,90000.0,2019
3300,5,2,70000.0,2019
3301,5,2,88000.0,2019
3302,5,2,80000.0,2019
3303,5,2,93000.0,2019
3304,5,2,81000.0,2019
3305,5,2,79100.0,2019
3306,5,2,85000.0,2019
3307,5,2,91000.0,2019
3308,5,2,80000.0,2019
3309,5,2,85000.0,2019
3310,5,2,70000.0,2019
3311,5,2,75000.0,2019
3312,5,2,85000.0,2019
3313,5,2,72000.0,2019
3314,5,2,80000.0,2019
3315,5,2,79000.0,2019
3316,5,2,70000.0,2019
3317,5,2,74000.0,2019
3318,5,2,81000.0,2019
3319,5,2,80000.0,2019
3320,5,2,85000.0,2019
3321,5,2,80000.0,2019
3322,5,2,85000.0,2019
3323,5,2,78000.0,2019
3324,5,2,85000.0,2019
3325,5,3,90000.0,2019
3326,5,3,70000.0,2019
3327,5,3,95000.0,2019
3328,5,3,75000.0,2019
3329,5,3,90000.0,2019
3330,5,3,94000.0,2019
3331,5,3,75000.0,2019
3332,5,3,75000.0,2019
3333,5,3,78000.0,2019
3334,5,3,76000.0,2019
3335,5,3,93000.0,2019
3336,5,3,95000.0,2019
3337,5,3,80000.0,2019
3338,5,3,85000.0,2019
3339,5,3,70000.0,2019
3340,5,3,75000.0,2019
3341,5,3,75000.0,2019
3342,5,3,70000.0,2019
3343,5,3,90000.0,2019
3344,5,3,90000.0,2019
3345,5,3,94000.0,2019
3346,5,3,70000.0,2019
3347,5,3,76000.0,2019
3348,5,3,95000.0,2019
3349,5,3,85000.0,2019
3350,5,3,80000.0,2019
3351,5,3,78000.0,2019
3352,5,3,70000.0,2019
3353,5,3,70000.0,2019
3354,5,3,74000.0,2019
3355,5,3,90000.0,2019
3356,5,3,90000.0,2019
3357,5,3,70000.0,2019
3358,5,3,88000.0,2019
3359,5,3,80000.0,2019
3360,5,3,93000.0,2019
3361,5,3,81000.0,2019
3362,5,3,79100.0,2019
3363,5,3,85000.0,2019
3364,5,3,91000.0,2019
3365,5,3,80000.0,2019
3366,5,3,85000.0,2019
3367,5,3,70000.0,2019
3368,5,3,75000.0,2019
3369,5,3,85000.0,2019
3370,5,3,72000.0,2019
3371,5,3,80000.0,2019
3372,5,3,79000.0,2019
3373,5,3,70000.0,2019
3374,5,3,74000.0,2019
3375,5,3,81000.0,2019
3376,5,3,80000.0,2019
3377,5,3,85000.0,2019
3378,5,3,80000.0,2019
3379,5,3,85000.0,2019
3380,5,3,78000.0,2019
3381,5,3,85000.0,2019
3382,5,1,71250.0,2018
3383,5,1,67775.0,2018
3384,5,1,71623.0,2018
3385,5,1,72000.0,2018
3386,5,1,90000.0,2018
3387,5,1,80000.0,2018
3388,5,1,79175.0,2018
3389,5,1,80000.0,2018
3390,5,1,79552.0,2018
3391,5,1,85705.0,2018
3392,5,1,75000.0,2018
3393,5,1,82000.0,2018
3394,5,1,75000.0,2018
3395,5,1,71000.0,2018
3396,5,1,90000.0,2018
3397,5,1,80000.0,2018
3398,5,1,67056.0,2018
3399,5,1,70000.0,2018
3400,5,1,80000.0,2018
3401,5,1,70000.0,2018
3402,5,1,76600.0,2018
3403,5,1,90000.0,2018
3404,5,1,90000.0,2018
3405,5,1,93996.0,2018
3406,5,1,95000.0,2018
3407,5,1,75000.0,2018
3408,5,1,70000.0,2018
3409,5,1,89200.0,2018
3410,5,1,85000.0,2018
3411,5,1,91677.0,2018
3412,5,1,90000.0,2018
3413,5,1,90000.0,2018
3414,5,1,85000.0,2018
3415,5,1,95000.0,2018
3416,5,1,70985.0,2018
3417,5,1,85000.0,2018
3418,5,1,68000.0,2018
3419,5,1,90000.0,2018
3420,5,1,66767.0,2018
3421,5,1,86500.0,2018
3422,5,1,70064.0,2018
3423,5,1,84000.0,2018
3424,5,1,76600.0,2018
3425,5,1,66674.0,2018
3426,5,1,93842.0,2018
3427,5,1,80080.0,2018
3428,5,1,75000.0,2018
3429,5,1,72469.0,2018
3430,5,1,67313.0,2018
3431,5,1,67368.0,2018
3432,5,1,80000.0,2018
3433,5,1,80000.0,2018
3434,5,1,74601.0,2018
3435,5,1,75000.0,2018
3436,5,1,85671.0,2018
3437,5,1,80772.0,2018
3438,5,1,67313.0,2018
3439,5,1,80000.0,2018
3440,5,1,70000.0,2018
3441,5,1,90000.0,2018
3442,5,1,88573.0,2018
3443,5,1,83342.0,2018
3444,5,1,85671.0,2018
3445,5,1,68537.0,2018
3446,5,1,80000.0,2018
3447,5,1,75000.0,2018
3448,5,1,72000.0,2018
3449,5,1,75000.0,2018
3450,5,1,76397.0,2018
3451,5,1,70985.0,2018
3452,5,1,78374.0,2018
3453,5,1,66500.0,2018
3454,5,1,79973.0,2018
3455,5,1,87000.0,2018
3456,5,1,71976.0,2018
3457,5,1,73433.0,2018
3458,5,1,85671.0,2018
3459,5,1,82500.0,2018
3460,5,1,81500.0,2018
3461,5,1,90000.0,2018
3462,5,1,80000.0,2018
3463,5,1,72000.0,2018
3464,5,1,91000.0,2018
3465,5,1,90000.0,2018
3466,5,1,72469.0,2018
3467,5,1,80000.0,2018
3468,5,1,80000.0,2018
3469,5,1,73433.0,2018
3470,5,1,74000.0,2018
3471,5,1,89000.0,2018
3472,5,1,76397.0,2018
3473,5,1,75000.0,2018
3474,5,1,95500.0,2018
3475,5,1,70000.0,2018
3476,5,1,70000.0,2018
3477,5,1,88000.0,2018
3478,5,1,67977.0,2018
3479,5,1,72984.0,2018
3480,5,1,67313.0,2018
3481,5,1,94000.0,2018
3482,5,1,77580.0,2018
3483,5,1,70000.0,2018
3484,5,1,75000.0,2018
3485,5,1,83000.0,2018
3486,5,1,82000.0,2018
3487,5,1,87000.0,2018
3488,5,1,79571.0,2018
3489,5,1,69000.0,2018
3490,5,1,81000.0,2018
3491,5,1,80000.0,2018
3492,5,1,86000.0,2018
3493,5,1,73500.0,2018
3494,5,1,95000.0,2018
3495,5,1,85671.0,2018
3496,5,1,70001.0,2018
3497,5,1,87500.0,2018
3498,5,1,78000.0,2018
3499,5,1,70000.0,2018
3500,5,1,73433.0,2018
3501,5,1,80000.0,2018
3502,5,1,70000.0,2018
3503,5,1,68443.0,2018
3504,5,1,80000.0,2018
3505,5,1,80000.0,2018
3506,5,1,90000.0,2018
3507,5,1,85000.0,2018
3508,5,1,90288.0,2018
3509,5,1,79000.0,2018
3510,5,1,67000.0,2018
3511,5,1,73433.0,2018
3512,5,1,93150.0,2018
3513,5,1,80000.0,2018
3514,5,1,78000.0,2018
3515,5,1,87971.0,2018
3516,5,1,79973.0,2018
3517,5,1,85000.0,2018
3518,5,1,75000.0,2018
3519,5,1,73428.0,2018
3520,5,1,75000.0,2018
3521,5,1,80000.0,2018
3522,5,1,67178.0,2018
3523,5,1,85000.0,2018
3524,5,1,78202.0,2018
3525,5,1,69000.0,2018
3526,5,1,75000.0,2018
3527,5,1,80000.0,2018
3528,5,1,79175.0,2018
3529,5,1,83342.0,2018
3530,5,1,80521.0,2018
3531,5,1,80000.0,2018
3532,5,1,73433.0,2018
3533,5,1,80000.0,2018
3534,5,1,75880.0,2018
3535,5,1,70000.0,2018
3536,5,1,85000.0,2018
3537,5,1,83000.0,2018
3538,5,1,90000.0,2018
3539,5,1,78213.0,2018
3540,5,1,75975.0,2018
3541,5,1,75000.0,2018
3542,5,1,73433.0,2018
3543,5,1,82500.0,2018
3544,5,1,89266.0,2018
3545,5,1,89000.0,2018
3546,5,1,75000.0,2018
3547,5,1,74000.0,2018
3548,5,1,87971.0,2018
3549,5,1,88899.0,2018
3550,5,1,90000.0,2018
3551,5,1,84000.0,2018
3552,5,1,78000.0,2018
3553,5,1,79552.0,2018
3554,5,1,70000.0,2018
3555,5,1,85000.0,2018
3556,5,1,85671.0,2018
3557,5,1,80000.0,2018
3558,5,1,73428.0,2018
3559,5,1,75880.0,2018
3560,5,1,95968.0,2018
3561,5,1,74952.0,2018
3562,5,1,71400.0,2018
3563,5,1,85000.0,2018
3564,5,1,85000.0,2018
3565,5,1,74100.0,2018
3566,5,1,75000.0,2018
3567,5,1,92500.0,2018
3568,5,1,70000.0,2018
3569,5,1,70985.0,2018
3570,5,1,75126.0,2018
3571,5,1,80000.0,2018
3572,5,2,70000.0,2018
3573,5,2,70000.0,2018
3574,5,2,95462.0,2018
3575,5,2,80000.0,2018
3576,5,2,92000.0,2018
3577,5,2,73428.0,2018
3578,5,2,72000.0,2018
3579,5,2,91236.0,2018
3580,5,2,90000.0,2018
3581,5,2,78374.0,2018
3582,5,2,73433.0,2018
3583,5,2,79175.0,2018
3584,5,2,80000.0,2018
3585,5,2,79552.0,2018
3586,5,2,85705.0,2018
3587,5,2,82000.0,2018
3588,5,2,90000.0,2018
3589,5,2,80000.0,2018
3590,5,2,80000.0,2018
3591,5,2,80000.0,2018
3592,5,2,70000.0,2018
3593,5,2,90000.0,2018
3594,5,2,73433.0,2018
3595,5,2,90000.0,2018
3596,5,2,93996.0,2018
3597,5,2,95000.0,2018
3598,5,2,70138.0,2018
3599,5,2,91791.0,2018
3600,5,2,76397.0,2018
3601,5,2,70000.0,2018
3602,5,2,76492.0,2018
3603,5,2,79552.0,2018
3604,5,2,78300.0,2018
3605,5,2,79000.0,2018
3606,5,2,72469.0,2018
3607,5,2,68443.0,2018
3608,5,2,79552.0,2018
3609,5,2,85671.0,2018
3610,5,2,90000.0,2018
3611,5,2,79552.0,2018
3612,5,2,80521.0,2018
3613,5,2,91677.0,2018
3614,5,2,70456.0,2018
3615,5,2,68000.0,2018
3616,5,2,90000.0,2018
3617,5,2,90000.0,2018
3618,5,2,85000.0,2018
3619,5,2,90000.0,2018
3620,5,2,90000.0,2018
3621,5,2,86500.0,2018
3622,5,2,75500.0,2018
3623,5,2,70064.0,2018
3624,5,2,84000.0,2018
3625,5,2,84000.0,2018
3626,5,2,85000.0,2018
3627,5,2,81259.0,2018
3628,5,2,81000.0,2018
3629,5,2,75000.0,2018
3630,5,2,67313.0,2018
3631,5,2,67368.0,2018
3632,5,2,80000.0,2018
3633,5,2,92000.0,2018
3634,5,2,70000.0,2018
3635,5,2,80000.0,2018
3636,5,2,74601.0,2018
3637,5,2,90288.0,2018
3638,5,2,90000.0,2018
3639,5,2,85671.0,2018
3640,5,2,89004.0,2018
3641,5,2,80000.0,2018
3642,5,2,70000.0,2018
3643,5,2,72469.0,2018
3644,5,2,85000.0,2018
3645,5,2,69452.0,2018
3646,5,2,75000.0,2018
3647,5,2,92600.0,2018
3648,5,2,71000.0,2018
3649,5,2,66701.0,2018
3650,5,2,90000.0,2018
3651,5,2,86716.0,2018
3652,5,2,75000.0,2018
3653,5,2,90000.0,2018
3654,5,2,72000.0,2018
3655,5,2,75000.0,2018
3656,5,2,75000.0,2018
3657,5,2,76397.0,2018
3658,5,2,70985.0,2018
3659,5,2,88116.0,2018
3660,5,2,91757.0,2018
3661,5,2,74500.0,2018
3662,5,2,71976.0,2018
3663,5,2,73433.0,2018
3664,5,2,81500.0,2018
3665,5,2,95000.0,2018
3666,5,2,80000.0,2018
3667,5,2,69452.0,2018
3668,5,2,80000.0,2018
3669,5,2,90000.0,2018
3670,5,2,69034.0,2018
3671,5,2,68443.0,2018
3672,5,2,91000.0,2018
3673,5,2,90000.0,2018
3674,5,2,76397.0,2018
3675,5,2,88752.0,2018
3676,5,2,90000.0,2018
3677,5,2,80000.0,2018
3678,5,2,80776.0,2018
3679,5,2,80000.0,2018
3680,5,2,75000.0,2018
3681,5,2,70212.0,2018
3682,5,2,75000.0,2018
3683,5,2,79175.0,2018
3684,5,2,70000.0,2018
3685,5,2,75000.0,2018
3686,5,2,76397.0,2018
3687,5,2,89500.0,2018
3688,5,2,70000.0,2018
3689,5,2,85671.0,2018
3690,5,2,67977.0,2018
3691,5,2,72984.0,2018
3692,5,2,77104.0,2018
3693,5,2,85671.0,2018
3694,5,2,67368.0,2018
3695,5,2,68537.0,2018
3696,5,2,67313.0,2018
3697,5,2,94000.0,2018
3698,5,2,79032.0,2018
3699,5,2,78328.0,2018
3700,5,2,75072.0,2018
3701,5,2,70000.0,2018
3702,5,2,90288.0,2018
3703,5,2,83000.0,2018
3704,5,2,87000.0,2018
3705,5,2,87000.0,2018
3706,5,2,79571.0,2018
3707,5,2,81000.0,2018
3708,5,2,78000.0,2018
3709,5,2,80000.0,2018
3710,5,2,86000.0,2018
3711,5,2,95000.0,2018
3712,5,2,85671.0,2018
3713,5,2,67572.0,2018
3714,5,2,70001.0,2018
3715,5,2,76397.0,2018
3716,5,2,73433.0,2018
3717,5,2,72469.0,2018
3718,5,2,85000.0,2018
3719,5,2,95448.0,2018
3720,5,2,82890.0,2018
3721,5,2,82000.0,2018
3722,5,2,79000.0,2018
3723,5,2,67000.0,2018
3724,5,2,73433.0,2018
3725,5,2,68537.0,2018
3726,5,2,93150.0,2018
3727,5,2,76514.0,2018
3728,5,2,76397.0,2018
3729,5,2,81000.0,2018
3730,5,2,85671.0,2018
3731,5,2,88000.0,2018
3732,5,2,80000.0,2018
3733,5,2,70985.0,2018
3734,5,2,73433.0,2018
3735,5,2,90288.0,2018
3736,5,2,79973.0,2018
3737,5,2,85000.0,2018
3738,5,2,73619.0,2018
3739,5,2,67178.0,2018
3740,5,2,85000.0,2018
3741,5,2,75000.0,2018
3742,5,2,79175.0,2018
3743,5,2,73428.0,2018
3744,5,2,83000.0,2018
3745,5,2,80521.0,2018
3746,5,2,73433.0,2018
3747,5,2,80000.0,2018
3748,5,2,81852.0,2018
3749,5,2,72816.0,2018
3750,5,2,85000.0,2018
3751,5,2,70000.0,2018
3752,5,2,93000.0,2018
3753,5,2,90000.0,2018
3754,5,2,75000.0,2018
3755,5,2,89170.0,2018
3756,5,2,76500.0,2018
3757,5,2,82500.0,2018
3758,5,2,89266.0,2018
3759,5,2,72469.0,2018
3760,5,2,80000.0,2018
3761,5,2,75000.0,2018
3762,5,2,75000.0,2018
3763,5,2,88899.0,2018
3764,5,2,90000.0,2018
3765,5,2,73433.0,2018
3766,5,2,69000.0,2018
3767,5,2,84000.0,2018
3768,5,2,78000.0,2018
3769,5,2,79552.0,2018
3770,5,2,88752.0,2018
3771,5,2,76920.0,2018
3772,5,2,67313.0,2018
3773,5,2,79552.0,2018
3774,5,2,85000.0,2018
3775,5,2,70000.0,2018
3776,5,2,85000.0,2018
3777,5,2,87372.0,2018
3778,5,2,83342.0,2018
3779,5,2,69192.0,2018
