YearsCodePro,DevType,ConvertedCompYearly,OrgSize,Year
14,Data Scientist,75576.0,100-1000,2022
8,Data Scientist,168600.0,10-100,2022
2,Data Scientist,27516.0,100-1000,2022
4,Data Scientist,27756.0,5000-9999,2022
4,Data Scientist,49009.0,100-1000,2022
7,Data Scientist,72744.0,100-1000,2022
15,Data Scientist,200000.0,10000+,2022
3,Data Scientist,28794.0,100-1000,2022
2,Data Scientist,49980.0,100-1000,2022
5,Data Scientist,59568.0,10-100,2022
30,Data Scientist,38388.0,2-9,2022
3,Data Scientist,69372.0,0,2022
10,Data Scientist,409512.0,10-100,2022
2,Data Scientist,665460.0,10000+,2022
4,Data Scientist,21312.0,10000+,2022
10,Data Scientist,31993.0,100-1000,2022
20,Data Scientist,78012.0,10-100,2022
13,Data Scientist,67444.0,10000+,2022
8,Data Scientist,42657.0,10-100,2022
5,Data Scientist,57800.0,5000-9999,2022
1,Data Scientist,56538.0,10000+,2022
6,Data Scientist,81168.0,10000+,2022
5,Data Scientist,47990.0,10-100,2022
3,Data Scientist,40525.0,1000-4999,2022
13,Data Scientist,87448.0,100-1000,2022
9,Data Scientist,82736.0,100-1000,2022
20,Data Scientist,161424.0,10-100,2022
10,Data Scientist,29916.0,10-100,2022
2,Data Scientist,47990.0,10-100,2022
4,Data Scientist,73136.0,5000-9999,2022
3,Data Scientist,18960.0,100-1000,2022
5,Data Scientist,9864.0,100-1000,2022
6,Data Scientist,38388.0,2-9,2022
17,Data Scientist,144787.0,10-100,2022
11,Data Scientist,420000.0,1000-4999,2022
10,Data Scientist,90281.0,10000+,2022
16,Data Scientist,150767.0,10000+,2022
4,Data Scientist,251279.0,10-100,2022
4,Data Scientist,26517.0,100-1000,2022
15,Data Scientist,53322.0,0,2022
4,Data Scientist,59200.0,1000-4999,2022
21,Data Scientist,127972.0,10-100,2022
3,Data Scientist,753840.0,5000-9999,2022
1,Data Scientist,6240.0,1,2022
12,Data Scientist,62979.0,100-1000,2022
10,Data Scientist,83182.0,100-1000,2022
25,Data Scientist,250000.0,100-1000,2022
5,Data Scientist,69318.0,100-1000,2022
27,Data Scientist,76788.0,10000+,2022
4,Data Scientist,52769.0,100-1000,2022
20,Data Scientist,210000.0,100-1000,2022
5,Data Scientist,54388.0,10-100,2022
14,Data Scientist,74651.0,100-1000,2022
6,Data Scientist,30528.0,1000-4999,2022
4,Data Scientist,37932.0,1000-4999,2022
2,Data Scientist,83500.0,100-1000,2022
5,Data Scientist,63986.0,10-100,2022
3,Data Scientist,52212.0,10-100,2022
3,Data Scientist,51624.0,5000-9999,2022
3,Data Scientist,139284.0,100-1000,2022
5,Data Scientist,21329.0,10-100,2022
16,Data Scientist,130000.0,2-9,2022
Less than 1 year,Data Scientist,14460.0,10-100,2022
10,Data Scientist,53322.0,100-1000,2022
Less than 1 year,Data Scientist,36112.0,10000+,2022
4,Data Scientist,87000.0,5000-9999,2022
3,Data Scientist,59050.0,100-1000,2022
5,Data Scientist,69318.0,10000+,2022
5,Data Scientist,180.0,10-100,2022
10,Data Scientist,52416.0,1000-4999,2022
6,Data Scientist,145000.0,1000-4999,2022
5,Data Scientist,43724.0,1000-4999,2022
7,Data Scientist,55455.0,10000+,2022
20,Data Scientist,51192.0,5000-9999,2022
18,Data Scientist,77383.0,10000+,2022
2,Data Scientist,5159.0,10000+,2022
20,Data Scientist,125639.0,10000+,2022
15,Data Scientist,119472.0,100-1000,2022
3,Data Scientist,665460.0,10-100,2022
15,Data Scientist,66600.0,10000+,2022
8,Data Scientist,59112.0,10-100,2022
2,Data Scientist,9576.0,100-1000,2022
3,Data Scientist,62820.0,10-100,2022
12,Data Scientist,70000.0,1000-4999,2022
25,Data Scientist,153564.0,10-100,2022
10,Data Scientist,69318.0,100-1000,2022
3,Data Scientist,563076.0,10-100,2022
7,Data Scientist,60000.0,10-100,2022
1,Data Scientist,60307.0,100-1000,2022
3,Data Scientist,50123.0,10-100,2022
3,Data Scientist,70385.0,10000+,2022
12,Data Scientist,74651.0,1,2022
5,Data Scientist,85893.0,2-9,2022
7,Data Scientist,29280.0,10-100,2022
3,Data Scientist,39577.0,2-9,2022
17,Data Scientist,160000.0,10-100,2022
6,Data Scientist,20784.0,2-9,2022
4,Data Scientist,5350200.0,1000-4999,2022
20,Data Scientist,900956.0,2-9,2022
14,Data Scientist,155000.0,10-100,2022
9,Data Scientist,69318.0,1000-4999,2022
Less than 1 year,Data Scientist,30153.0,100-1000,2022
6,Data Scientist,18056.0,10000+,2022
6,Data Scientist,187402.0,10000+,2022
14,Data Scientist,115000.0,100-1000,2022
33,Data Scientist,80000.0,10-100,2022
15,Data Scientist,41556.0,2-9,2022
20,Data Scientist,117000.0,10-100,2022
2,Data Scientist,41556.0,1000-4999,2022
7,Data Scientist,74651.0,100-1000,2022
23,Data Scientist,66372.0,10-100,2022
Less than 1 year,Data Scientist,78084.0,10-100,2022
42,Data Scientist,300000.0,1000-4999,2022
5,Data Scientist,314098.0,1000-4999,2022
2,Data Scientist,100000.0,1000-4999,2022
6,Data Scientist,115588.0,100-1000,2022
2,Data Scientist,55000.0,100-1000,2022
2,Data Scientist,50256.0,2-9,2022
7,Data Scientist,117308.0,1000-4999,2022
9,Data Scientist,63984.0,10-100,2022
10,Data Scientist,180000.0,10000+,2022
3,Data Scientist,7300.0,10-100,2022
20,Data Scientist,500000.0,10-100,2022
8,Data Scientist,319932.0,10-100,2022
3,Data Scientist,7536.0,10-100,2022
20,Data Scientist,212000.0,10000+,2022
18,Data Scientist,1151748.0,2-9,2022
1,Data Scientist,22395.0,10-100,2022
14,Data Scientist,76788.0,2-9,2022
10,Data Scientist,29010.0,100-1000,2022
10,Data Scientist,28500.0,100-1000,2022
4,Data Scientist,53322.0,10000+,2022
10,Data Scientist,222352.0,1000-4999,2022
10,Data Scientist,120000.0,10000+,2022
23,Data Scientist,165000.0,1000-4999,2022
1,Data Scientist,12000.0,10-100,2022
5,Data Scientist,136000.0,100-1000,2022
20,Data Scientist,45000.0,1000-4999,2022
2,Data Scientist,76184.0,10-100,2022
3,Data Scientist,65053.0,100-1000,2022
10,Data Scientist,165000.0,10-100,2022
10,Data Scientist,220000.0,100-1000,2022
16,Data Scientist,240000.0,1,2022
20,Data Scientist,155000.0,100-1000,2022
3,Data Scientist,399936.0,10-100,2022
3,Data Scientist,215000.0,10000+,2022
9,Data Scientist,165000.0,10000+,2022
30,Data Scientist,200000.0,10-100,2022
25,Data Scientist,149922.0,10-100,2022
11,Data Scientist,121811.0,10-100,2022
8,Data Scientist,3335496.0,100-1000,2022
15,Data Scientist,7509.0,10-100,2022
7,Data Scientist,700000.0,5000-9999,2022
7,Data Scientist,8400.0,10-100,2022
7,Data Scientist,41556.0,1,2022
35,Data Scientist,1279728.0,10000+,2022
20,Data Scientist,24312.0,100-1000,2022
6,Data Scientist,25596.0,100-1000,2022
18,Data Scientist,150767.0,10-100,2022
10,Data Scientist,85315.0,10000+,2022
17,Data Scientist,49980.0,100-1000,2022
6,Data Scientist,42552.0,10-100,2022
7,Data Scientist,10060.0,100-1000,2022
5,Data Scientist,46899.0,100-1000,2022
10,Data Scientist,275000.0,10000+,2022
Less than 1 year,Data Scientist,18120.0,10000+,2022
3,Data Scientist,117308.0,1000-4999,2022
4,Data Scientist,103419.0,10-100,2022
4,Data Scientist,543888.0,1000-4999,2022
6,Data Scientist,60000.0,2-9,2022
20,Data Scientist,143750.0,10-100,2022
10,Data Scientist,98112.0,10-100,2022
9,Data Scientist,18056.0,10-100,2022
40,Data Scientist,138637.0,10000+,2022
11,Data Scientist,38692.0,100-1000,2022
26,Data Scientist,155000.0,10000+,2022
5,Data Scientist,113761.0,10-100,2022
8,Data Scientist,87000.0,100-1000,2022
2,Data Scientist,28794.0,1000-4999,2022
21,Data Scientist,133305.0,1000-4999,2022
19,Data Scientist,74640.0,100-1000,2022
20,Data Scientist,56199.0,100-1000,2022
10,Data Scientist,120000.0,10-100,2022
7,Data Scientist,80000.0,1,2022
7,Data Scientist,75384.0,2-9,2022
4,Data Scientist,51192.0,100-1000,2022
7,Data Scientist,92136.0,10-100,2022
4,Data Scientist,43642.0,10000+,2022
Less than 1 year,Data Scientist,21768.0,1,2022
6,Data Scientist,23215.0,10-100,2022
11,Data Scientist,63986.0,5000-9999,2022
2,Data Scientist,19346.0,100-1000,2022
13,Data Scientist,38388.0,10-100,2022
1,Data Scientist,84178.0,10000+,2022
9,Data Scientist,170000.0,100-1000,2022
8,Data Scientist,25596.0,100-1000,2022
6,Data Scientist,40956.0,2-9,2022
5,Data Scientist,23040.0,10-100,2022
1,Data Scientist,140000.0,2-9,2022
14,Data Scientist,129409.0,10-100,2022
35,Data Scientist,300000.0,100-1000,2022
26,Data Scientist,12336.0,10-100,2022
20,Data Scientist,131181.0,1000-4999,2022
22,Data Scientist,376918.0,1,2022
2,Data Scientist,34126.0,10-100,2022
12,Data Scientist,9828.0,1000-4999,2022
6,Data Scientist,130000.0,1000-4999,2022
20,Data Scientist,1080000.0,5000-9999,2022
20,Data Scientist,64500.0,10000+,2022
5,Data Scientist,117126.0,1000-4999,2022
20,Data Scientist,240000.0,10-100,2022
4,Data Scientist,90000.0,10-100,2022
4,Data Scientist,32160.0,10000+,2022
2,Data Scientist,10212.0,10-100,2022
7,Data Scientist,125544.0,10-100,2022
17,Data Scientist,270000.0,10000+,2022
10,Data Scientist,67548.0,5000-9999,2022
4,Data Scientist,53322.0,10000+,2022
7,Data Scientist,55000.0,0,2022
2,Data Scientist,31224.0,1000-4999,2022
25,Data Scientist,85315.0,2-9,2022
10,Data Scientist,133305.0,5000-9999,2022
4,Data Scientist,31993.0,5000-9999,2022
2,Data Scientist,46487.0,10-100,2022
32,Data Scientist,104034.0,0,2022
5,Data Scientist,56736.0,100-1000,2022
18,Data Scientist,83184.0,1000-4999,2022
3,Data Scientist,31092.0,10000+,2022
2,Data Scientist,9024.0,10-100,2022
13,Data Scientist,62497.0,1000-4999,2022
3,Data Scientist,1290.0,10-100,2022
2,Data Scientist,47172.0,1000-4999,2022
7,Data Scientist,20071.0,1,2022
23,Data Scientist,106644.0,10-100,2022
3,Data Scientist,30708.0,100-1000,2022
5,Data Scientist,402396.0,5000-9999,2022
5,Data Scientist,52728.0,100-1000,2022
12,Data Scientist,525557.0,10000+,2022
5,Data Scientist,179352.0,10000+,2022
4,Data Scientist,58563.0,100-1000,2022
11,Data Scientist,106644.0,5000-9999,2022
3,Data Scientist,24924.0,10000+,2022
5,Data Scientist,58872.0,1000-4999,2022
18,Data Scientist,67044.0,2-9,2022
17,Data Scientist,225000.0,10000+,2022
5,Data Scientist,25596.0,2-9,2022
25,Data Scientist,41556.0,100-1000,2022
6,Data Scientist,121030.0,10-100,2022
1,Data Scientist,14076.0,100-1000,2022
5,Data Scientist,94104.0,1,2022
5,Data Scientist,27862.0,10-100,2022
22,Data Scientist,141542.0,10-100,2022
3,Data Scientist,90096.0,1000-4999,2022
3,Data Scientist,22728.0,10000+,2022
7,Data Scientist,51589.0,10-100,2022
8,Data Scientist,104964.0,5000-9999,2022
2,Data Scientist,27084.0,100-1000,2022
2,Data Scientist,26352.0,1000-4999,2022
11,Data Scientist,99080.0,100-1000,2022
6,Data Scientist,85315.0,100-1000,2022
12,Data Scientist,63984.0,10-100,2022
4,Data Scientist,254907.0,100-1000,2022
7,Data Scientist,65332.0,100-1000,2022
11,Data Scientist,258850.0,10-100,2022
9,Data Scientist,120000.0,1000-4999,2022
7,Data Scientist,31584.0,10000+,2022
30,Data Scientist,40572.0,10-100,2022
25,Data Scientist,47990.0,1000-4999,2022
Less than 1 year,Data Scientist,6900.0,10-100,2022
8,Data Scientist,74651.0,10000+,2022
13,Data Scientist,237000.0,10-100,2022
5,Data Scientist,2316.0,2-9,2022
7,Data Scientist,38692.0,5000-9999,2022
8,Data Scientist,49956.0,10000+,2022
2,Data Scientist,8664.0,1000-4999,2022
3,Data Scientist,19584.0,10-100,2022
11,Data Scientist,70152.0,10-100,2022
6,Data Scientist,143484.0,10-100,2022
5,Data Scientist,53927.0,5000-9999,2022
15,Data Scientist,58654.0,10-100,2022
4,Data Scientist,124103.0,5000-9999,2022
4,Data Scientist,106793.0,100-1000,2022
Less than 1 year,Data Scientist,39672.0,10-100,2022
3,Data Scientist,5159.0,100-1000,2022
6,Data Scientist,90460.0,1000-4999,2022
5,Data Scientist,25054.0,1000-4999,2022
2,Data Scientist,53322.0,100-1000,2022
3,Data Scientist,21756.0,10-100,2022
6,Data Scientist,44796.0,100-1000,2022
23,Data Scientist,168.0,100-1000,2022
Less than 1 year,Data Scientist,28584.0,10-100,2022
13,Data Scientist,160000.0,1000-4999,2022
7,Data Scientist,13092.0,2-9,2022
9,Data Scientist,53500.0,10-100,2022
1,Data Scientist,56991.0,10-100,2022
10,Data Scientist,1206132.0,1000-4999,2022
2,Data Scientist,80664.0,1000-4999,2022
5,Data Scientist,42876.0,10-100,2022
5,Data Scientist,464304.0,10-100,2022
8,Data Scientist,25980.0,100-1000,2022
5,Data Scientist,47508.0,2-9,2022
5,Data Scientist,47990.0,2-9,2022
3,Data Scientist,53322.0,100-1000,2022
4,Data Scientist,127500.0,100-1000,2022
2,Data Scientist,43974.0,10-100,2022
10,Data Scientist,149301.0,1,2022
3,Data Scientist,21756.0,10000+,2022
15,Data Scientist,60787.0,100-1000,2022
17,Data Scientist,14952.0,1000-4999,2022
10,Data Scientist,2482068.0,5000-9999,2022
12,Data Scientist,60000.0,1000-4999,2022
2,Data Scientist,103000.0,1000-4999,2022
3,Data Scientist,120000.0,10-100,2022
17,Data Scientist,170630.0,10-100,2022
20,Data Scientist,51192.0,10-100,2022
16,Data Scientist,230000.0,100-1000,2022
16,Data Scientist,248000.0,100-1000,2022
10,Data Scientist,13569.0,0,2022
11,Data Scientist,104511.0,1000-4999,2022
1,Data Scientist,49872.0,10-100,2022
6,Data Scientist,87000.0,100-1000,2022
1,Data Scientist,44796.0,10-100,2022
6,Data Scientist,24924.0,10000+,2022
3,Data Scientist,113075.0,10000+,2022
8,Data Scientist,3015348.0,10000+,2022
3,Data Scientist,5856.0,1,2022
6,Data Scientist,94644.0,2-9,2022
3,Data Scientist,1805.0,2-9,2022
20,Data Scientist,2261508.0,1000-4999,2022
5,Data Scientist,95263.0,10000+,2022
13,Data Scientist,216300.0,100-1000,2022
13,Data Scientist,36072.0,100-1000,2022
2,Data Scientist,29916.0,2-9,2022
7,Data Scientist,400000.0,10000+,2022
10,Data Scientist,240.0,1,2022
2,Data Scientist,60000.0,10-100,2022
10,Data Scientist,137652.0,100-1000,2022
32,Data Scientist,160000.0,5000-9999,2022
16,Data Scientist,100000.0,1000-4999,2022
6,Data Scientist,80000.0,10000+,2022
5,Data Scientist,10000.0,1,2022
7,Data Scientist,1727628.0,5000-9999,2022
13,Data Scientist,193000.0,1000-4999,2022
9,Data Scientist,140000.0,10-100,2022
2,Data Scientist,15500.0,10000+,2022
2,Data Scientist,149464.0,1000-4999,2022
5,Data Scientist,48900.0,10-100,2022
12,Data Scientist,129233.0,100-1000,2022
2,Data Scientist,19516.0,10000+,2022
3,Data Scientist,40525.0,1000-4999,2022
9,Data Scientist,31993.0,10000+,2022
1,Data Scientist,6399.0,1,2022
8,Data Scientist,104000.0,100-1000,2022
19,Data Scientist,18696.0,1000-4999,2022
2,Data Scientist,16300.0,2-9,2022
2,Data Scientist,75384.0,10000+,2022
20,Data Scientist,130000.0,1,2022
6,Data Scientist,125000.0,10000+,2022
15,Data Scientist,106157.0,10000+,2022
21,Data Scientist,81387.0,100-1000,2022
6,Data Scientist,79983.0,2-9,2022
20,Data Scientist,95000.0,10-100,2022
4,Data Scientist,90000.0,5000-9999,2022
1,Data Scientist,300000.0,100-1000,2022
20,Data Scientist,105866.0,100-1000,2022
3,Data Scientist,37584.0,10000+,2022
8,Data Scientist,36.0,100-1000,2022
1,Data Scientist,37857.0,10-100,2022
3,Data Scientist,25680.0,10-100,2022
1,Data Scientist,27528.0,100-1000,2022
3,Data Scientist,34822.0,100-1000,2022
1,Data Scientist,6672.0,2-9,2022
3,Data Scientist,2868.0,10-100,2022
2,Data Scientist,8350.0,2-9,2022
4,Data Scientist,15477.0,10000+,2022
16,Data Scientist,773832.0,5000-9999,2022
4,Data Scientist,278580.0,10000+,2022
1,Data Scientist,19346.0,5000-9999,2022
3,Data Scientist,10356.0,10-100,2022
4,Data Scientist,28728.0,10-100,2022
6,Data Scientist,45140.0,100-1000,2022
1,Data Scientist,59366.0,1000-4999,2022
1,Data Scientist,100000.0,100-1000,2022
4,Data Scientist,13542.0,10-100,2022
2,Data Scientist,7740.0,10-100,2022
13,Data Scientist,53322.0,2-9,2022
1,Data Scientist,12780.0,100-1000,2022
13,Data Scientist,62448.0,10-100,2022
5,Data Scientist,53748.0,100-1000,2022
5,Data Scientist,56940.0,1000-4999,2022
15,Data Scientist,168600.0,100-1000,2022
8,Data Scientist,36576.0,100-1000,2022
3,Data Scientist,11952.0,10-100,2022
7,Data Scientist,51948.0,10000+,2022
6,Data Scientist,10296.0,100-1000,2022
4,Data Scientist,63986.0,10000+,2022
7,Data Scientist,72518.0,10-100,2022
5,Data Scientist,47352.0,10-100,2022
4,Data Scientist,63986.0,10-100,2022
7,Data Scientist,31992.0,10-100,2022
6,Data Scientist,167531.0,5000-9999,2022
21,Data Scientist,123707.0,10-100,2022
15,Data Scientist,52271.0,100-1000,2022
17,Data Scientist,69108.0,10-100,2022
3,Data Scientist,58872.0,5000-9999,2022
4,Data Scientist,66119.0,10000+,2022
7,Data Scientist,300000.0,1000-4999,2022
8,Data Scientist,41556.0,1,2022
2,Data Scientist,12897.0,10000+,2022
12,Data Scientist,48012.0,100-1000,2022
7,Data Scientist,159966.0,10000+,2022
11,Data Scientist,78596.0,10000+,2022
6,Data Scientist,53322.0,100-1000,2022
4,Data Scientist,25594.0,100-1000,2022
14,Data Scientist,66540.0,100-1000,2022
23,Data Scientist,85315.0,10-100,2022
7,Data Scientist,36112.0,10000+,2022
27,Data Scientist,753840.0,100-1000,2022
16,Data Scientist,40833.0,1000-4999,2022
4,Data Scientist,53628.0,10000+,2022
3,Data Scientist,66600.0,1,2022
1,Data Scientist,42228.0,100-1000,2022
3,Data Scientist,91009.0,5000-9999,2022
5,Data Scientist,15480.0,1000-4999,2022
22,Data Scientist,77850.0,100-1000,2022
2,Data Scientist,31993.0,10-100,2022
7,Data Scientist,74928.0,10-100,2022
2,Data Scientist,42657.0,10-100,2022
8,Data Scientist,29772.0,1000-4999,2022
5,Data Scientist,22200.0,1000-4999,2022
30,Data Scientist,76788.0,10-100,2022
6,Data Scientist,38388.0,1000-4999,2022
3,Data Scientist,55281.0,10-100,2022
23,Data Scientist,2306736.0,10000+,2022
3,Data Scientist,20688.0,100-1000,2022
4,Data Scientist,111744.0,10000+,2022
6,Data Scientist,53322.0,10000+,2022
8,Data Scientist,106644.0,10-100,2022
4,Data Scientist,24000.0,10-100,2022
15,Data Scientist,152500.0,10-100,2022
14,Data Scientist,191959.0,1000-4999,2022
8,Data Scientist,106644.0,100-1000,2022
8,Data Scientist,100511.0,10000+,2022
5,Data Scientist,113075.0,100-1000,2022
6,Data Scientist,87948.0,100-1000,2022
2,Data Scientist,57900.0,10-100,2022
22,Data Scientist,1281516.0,100-1000,2022
2,Data Scientist,87948.0,10000+,2022
2,Data Scientist,37692.0,10-100,2022
15,Data Scientist,106644.0,100-1000,2022
5,Data Scientist,101312.0,10000+,2022
8,Data Scientist,59720.0,2-9,2022
7,Data Scientist,85.0,2-9,2022
6,Data Scientist,60948.0,1000-4999,2022
2,Data Scientist,37325.0,1000-4999,2022
5,Data Scientist,44796.0,10-100,2022
5,Data Scientist,46923.0,100-1000,2022
10,Data Scientist,53034.0,100-1000,2022
6,Data Scientist,38388.0,2-9,2022
4,Data Scientist,51189.0,2-9,2022
13,Data Scientist,133305.0,10-100,2022
4,Data Scientist,568968.0,1000-4999,2022
5,Data Scientist,95979.0,10000+,2022
20,Data Scientist,120000.0,1000-4999,2022
20,Data Scientist,159966.0,5000-9999,2022
5,Data Scientist,61908.0,100-1000,2022
6,Data Scientist,56304.0,100-1000,2022
10,Data Scientist,48624.0,5000-9999,2022
2,Data Scientist,51189.0,2-9,2022
4,Data Scientist,28152.0,1000-4999,2022
5,Data Scientist,31993.0,100-1000,2022
9,Data Scientist,79983.0,10000+,2022
6,Data Scientist,499092.0,2-9,2022
5,Data Scientist,38692.0,10-100,2022
Less than 1 year,Data Scientist,43511.0,10-100,2022
7,Data Scientist,229920.0,10-100,2022
1,Data Scientist,11220.0,2-9,2022
8,Data Scientist,29916.0,10000+,2022
1,Data Scientist,90000.0,100-1000,2022
3,Data Scientist,7512.0,100-1000,2022
10,Data Scientist,62340.0,1000-4999,2022
10,Data Scientist,133000.0,100-1000,2022
4,Data Scientist,140000.0,10000+,2022
5,Data Scientist,69318.0,100-1000,2022
6,Data Scientist,140000.0,1000-4999,2022
2,Data Scientist,19944.0,100-1000,2022
7,Data Scientist,200000.0,10000+,2022
Less than 1 year,Data Scientist,71000.0,100-1000,2022
3,Data Scientist,70000.0,10-100,2022
3,Data Scientist,19879.0,1000-4999,2022
13,Data Scientist,161650.0,100-1000,2022
8,Data Scientist,29436.0,2-9,2022
6,Data Scientist,63986.0,100-1000,2022
5,Data Scientist,26256.0,10000+,2022
8,Data Scientist,187000.0,10-100,2022
Less than 1 year,Data Scientist,12408.0,2-9,2022
20,Data Scientist,144000.0,100-1000,2022
3,Data Scientist,31176.0,10-100,2022
5,Data Scientist,76788.0,100-1000,2022
25,Data Scientist,170000.0,10-100,2022
3,Data Scientist,45857.0,100-1000,2022
22,Data Scientist,275000.0,1000-4999,2022
9,Data Scientist,230000.0,10-100,2022
1,Data Scientist,44790.0,10-100,2022
7,Data Scientist,79983.0,2-9,2022
15,Data Scientist,1023780.0,100-1000,2022
15,Data Scientist,26880.0,10-100,2022
4,Data Scientist,1176000.0,10000+,2022
6,Data Scientist,29664.0,100-1000,2022
9,Data Scientist,135000.0,10-100,2022
5,Data Scientist,18060.0,1000-4999,2022
4,Data Scientist,100000.0,10-100,2022
5,Data Scientist,125639.0,10-100,2022
Less than 1 year,Data Scientist,74220.0,1000-4999,2022
1,Data Scientist,91500.0,5000-9999,2022
25,Data Scientist,123651.0,10000+,2022
21,Data Scientist,180000.0,10-100,2022
2,Data Scientist,7500000.0,10000+,2022
2,Data Scientist,4020.0,10-100,2022
7,Data Scientist,20196.0,10-100,2022
7,Data Scientist,132000.0,100-1000,2022
7,Data Scientist,59220.0,10-100,2022
4,Data Scientist,85893.0,100-1000,2022
22,Data Scientist,221000.0,100-1000,2022
28,Data Scientist,183000.0,100-1000,2022
8,Data Scientist,117500.0,100-1000,2022
36,Data Scientist,158484.0,10000+,2022
10,Data Scientist,100000.0,10000+,2022
