YearsCodePro,DevType,ConvertedComp,OrgSize,Year
Less than 1 year,Data Scientist,10092.0,10000+,2020
8,Data Scientist,200000.0,10000+,2020
24,Data Scientist,2000000.0,10-100,2020
9,Data Scientist,74641.0,2-9,2020
5,Data Scientist,6360.0,1,2020
9,Data Scientist,72100.0,100-1000,2020
4,Data Scientist,13962.0,10-100,2020
9,Data Scientist,18876.0,100-1000,2020
15,Data Scientist,139500.0,100-1000,2020
4,Data Scientist,7764.0,1,2020
15,Data Scientist,27084.0,100-1000,2020
1,Data Scientist,9837.0,2-9,2020
4,Data Scientist,2820.0,1,2020
2,Data Scientist,1440.0,2-9,2020
9,Data Scientist,75669.0,1000-4999,2020
2,Data Scientist,36753.0,100-1000,2020
5,Data Scientist,51888.0,10-100,2020
1,Data Scientist,54049.0,10000+,2020
4,Data Scientist,86478.0,10-100,2020
4,Data Scientist,26052.0,2-9,2020
1,Data Scientist,37834.0,100-1000,2020
7,Data Scientist,58373.0,10-100,2020
8,Data Scientist,48768.0,1000-4999,2020
9,Data Scientist,44917.0,2-9,2020
8,Data Scientist,44668.0,1000-4999,2020
3,Data Scientist,58167.0,2-9,2020
4,Data Scientist,40070.0,10000+,2020
13,Data Scientist,54289.0,5000-9999,2020
4,Data Scientist,558396.0,10-100,2020
10,Data Scientist,32568.0,100-1000,2020
12,Data Scientist,38916.0,100-1000,2020
4,Data Scientist,82726.0,10000+,2020
2,Data Scientist,38778.0,10000+,2020
2,Data Scientist,33624.0,1000-4999,2020
13,Data Scientist,77556.0,100-1000,2020
7,Data Scientist,55000.0,10000+,2020
5,Data Scientist,15888.0,2-9,2020
34,Data Scientist,100000.0,10000+,2020
3,Data Scientist,93000.0,10-100,2020
7,Data Scientist,415092.0,10-100,2020
10,Data Scientist,29832.0,10-100,2020
8,Data Scientist,45564.0,100-1000,2020
5,Data Scientist,58167.0,10-100,2020
8,Data Scientist,32988.0,10-100,2020
5,Data Scientist,50436.0,10-100,2020
8,Data Scientist,41077.0,10-100,2020
22,Data Scientist,64630.0,100-1000,2020
2,Data Scientist,635304.0,2-9,2020
25,Data Scientist,2000000.0,100-1000,2020
35,Data Scientist,75669.0,5000-9999,2020
22,Data Scientist,64630.0,1,2020
22,Data Scientist,60505.0,10-100,2020
26,Data Scientist,167524.0,10-100,2020
3,Data Scientist,60505.0,10000+,2020
8,Data Scientist,40717.0,2-9,2020
28,Data Scientist,290000.0,10000+,2020
7,Data Scientist,156000.0,1,2020
1,Data Scientist,35028.0,5000-9999,2020
7,Data Scientist,120000.0,1000-4999,2020
7,Data Scientist,200000.0,1000-4999,2020
3,Data Scientist,60000.0,1000-4999,2020
7,Data Scientist,150000.0,5000-9999,2020
12,Data Scientist,205000.0,5000-9999,2020
1,Data Scientist,59052.0,10-100,2020
20,Data Scientist,115000.0,1000-4999,2020
9,Data Scientist,46000.0,100-1000,2020
10,Data Scientist,70000.0,10000+,2020
5,Data Scientist,130000.0,100-1000,2020
7,Data Scientist,90000.0,10-100,2020
4,Data Scientist,21550.0,10-100,2020
2,Data Scientist,48000.0,1000-4999,2020
10,Data Scientist,400000.0,10000+,2020
4,Data Scientist,36324.0,2-9,2020
7,Data Scientist,11220.0,100-1000,2020
3,Data Scientist,110000.0,10000+,2020
6,Data Scientist,200000.0,100-1000,2020
6,Data Scientist,155111.0,100-1000,2020
5,Data Scientist,58373.0,100-1000,2020
5,Data Scientist,54049.0,10000+,2020
5,Data Scientist,220000.0,10000+,2020
30,Data Scientist,113447.0,1,2020
2,Data Scientist,45401.0,10000+,2020
9,Data Scientist,121010.0,10-100,2020
4,Data Scientist,141000.0,10000+,2020
5,Data Scientist,921972.0,100-1000,2020
13,Data Scientist,216515.0,1000-4999,2020
19,Data Scientist,54.0,1,2020
8,Data Scientist,85000.0,10000+,2020
23,Data Scientist,128000.0,1000-4999,2020
11,Data Scientist,61000.0,5000-9999,2020
5,Data Scientist,189078.0,1000-4999,2020
19,Data Scientist,200000.0,100-1000,2020
14,Data Scientist,32200.0,10-100,2020
2,Data Scientist,5194.0,10000+,2020
16,Data Scientist,48900.0,100-1000,2020
1,Data Scientist,10611.0,10000+,2020
9,Data Scientist,105000.0,10-100,2020
10,Data Scientist,45396.0,100-1000,2020
1,Data Scientist,17124.0,10000+,2020
4,Data Scientist,47184.0,10000+,2020
20,Data Scientist,23352.0,10-100,2020
3,Data Scientist,39276.0,10-100,2020
8,Data Scientist,99803.0,1000-4999,2020
32,Data Scientist,103776.0,1000-4999,2020
13,Data Scientist,36324.0,10-100,2020
Less than 1 year,Data Scientist,5028.0,2-9,2020
2,Data Scientist,31128.0,10-100,2020
3,Data Scientist,6981.0,10000+,2020
20,Data Scientist,200000.0,100-1000,2020
1,Data Scientist,35672.0,10-100,2020
2,Data Scientist,23782.0,100-1000,2020
1,Data Scientist,38486.0,1,2020
3,Data Scientist,2000000.0,1000-4999,2020
11,Data Scientist,129718.0,10-100,2020
3,Data Scientist,120000.0,2-9,2020
3,Data Scientist,14660.0,10000+,2020
2,Data Scientist,9036.0,1000-4999,2020
3,Data Scientist,18060.0,100-1000,2020
3,Data Scientist,16572.0,100-1000,2020
21,Data Scientist,62352.0,1000-4999,2020
1,Data Scientist,0.0,10000+,2020
12,Data Scientist,36708.0,10-100,2020
2,Data Scientist,110000.0,1000-4999,2020
3,Data Scientist,13068.0,100-1000,2020
30,Data Scientist,55582.0,5000-9999,2020
7,Data Scientist,54000.0,10-100,2020
8,Data Scientist,111000.0,1000-4999,2020
8,Data Scientist,112456.0,10000+,2020
9,Data Scientist,18000.0,10-100,2020
5,Data Scientist,1260000.0,100-1000,2020
11,Data Scientist,75631.0,5000-9999,2020
Less than 1 year,Data Scientist,82000.0,10-100,2020
3,Data Scientist,110000.0,1000-4999,2020
3,Data Scientist,110000.0,100-1000,2020
5,Data Scientist,24540.0,2-9,2020
Less than 1 year,Data Scientist,8436.0,2-9,2020
8,Data Scientist,32112.0,100-1000,2020
3,Data Scientist,135000.0,100-1000,2020
7,Data Scientist,181000.0,100-1000,2020
20,Data Scientist,63792.0,10-100,2020
5,Data Scientist,81074.0,10-100,2020
18,Data Scientist,162147.0,10000+,2020
7,Data Scientist,15358.0,100-1000,2020
2,Data Scientist,84019.0,100-1000,2020
2,Data Scientist,13950.0,100-1000,2020
6,Data Scientist,51887.0,10-100,2020
30,Data Scientist,67452.0,1000-4999,2020
18,Data Scientist,41077.0,1000-4999,2020
5,Data Scientist,54289.0,10-100,2020
12,Data Scientist,135000.0,100-1000,2020
33,Data Scientist,200000.0,10-100,2020
12,Data Scientist,113503.0,1000-4999,2020
1,Data Scientist,49160.0,10-100,2020
21,Data Scientist,170000.0,10000+,2020
16,Data Scientist,90758.0,10000+,2020
3,Data Scientist,60312.0,100-1000,2020
7,Data Scientist,59461.0,10000+,2020
12,Data Scientist,62018.0,5000-9999,2020
3,Data Scientist,10000.0,1,2020
3,Data Scientist,22500.0,10-100,2020
22,Data Scientist,48644.0,10000+,2020
1,Data Scientist,9552.0,10-100,2020
5,Data Scientist,122796.0,10-100,2020
7,Data Scientist,2000000.0,1000-4999,2020
1,Data Scientist,10356.0,10-100,2020
Less than 1 year,Data Scientist,28437.0,100-1000,2020
1,Data Scientist,20904.0,10-100,2020
4,Data Scientist,45241.0,100-1000,2020
2,Data Scientist,58000.0,100-1000,2020
3,Data Scientist,175000.0,10-100,2020
7,Data Scientist,36444.0,10-100,2020
7,Data Scientist,120000.0,10000+,2020
7,Data Scientist,95000.0,10000+,2020
1,Data Scientist,75000.0,10000+,2020
46,Data Scientist,48000.0,1,2020
3,Data Scientist,45379.0,10-100,2020
8,Data Scientist,21515.0,10-100,2020
Less than 1 year,Data Scientist,65000.0,10-100,2020
1,Data Scientist,2513.0,2-9,2020
7,Data Scientist,125000.0,5000-9999,2020
13,Data Scientist,320000.0,5000-9999,2020
10,Data Scientist,450000.0,1000-4999,2020
4,Data Scientist,83907.0,10-100,2020
1,Data Scientist,16752.0,10000+,2020
18,Data Scientist,275000.0,1,2020
3,Data Scientist,54049.0,10000+,2020
1,Data Scientist,12566.0,10000+,2020
4,Data Scientist,10380.0,10-100,2020
5,Data Scientist,75669.0,10000+,2020
3,Data Scientist,122580.0,10-100,2020
3,Data Scientist,46638.0,10000+,2020
15,Data Scientist,94368.0,1000-4999,2020
20,Data Scientist,109871.0,10-100,2020
5,Data Scientist,51704.0,2-9,2020
1,Data Scientist,45241.0,100-1000,2020
2,Data Scientist,10116.0,10-100,2020
12,Data Scientist,972888.0,10-100,2020
18,Data Scientist,75669.0,1000-4999,2020
1,Data Scientist,3432.0,10-100,2020
3,Data Scientist,41077.0,1000-4999,2020
26,Data Scientist,145932.0,1000-4999,2020
5,Data Scientist,140000.0,1000-4999,2020
15,Data Scientist,70264.0,10-100,2020
5,Data Scientist,13962.0,10-100,2020
5,Data Scientist,11868.0,2-9,2020
3,Data Scientist,6456.0,10-100,2020
14,Data Scientist,45241.0,10-100,2020
7,Data Scientist,56000.0,10-100,2020
10,Data Scientist,151263.0,2-9,2020
Less than 1 year,Data Scientist,25944.0,2-9,2020
4,Data Scientist,648588.0,10000+,2020
5,Data Scientist,50184.0,10-100,2020
Less than 1 year,Data Scientist,30376.0,100-1000,2020
3,Data Scientist,79413.0,100-1000,2020
3,Data Scientist,100000.0,10000+,2020
12,Data Scientist,400000.0,10000+,2020
1,Data Scientist,67215.0,100-1000,2020
2,Data Scientist,6702.0,2-9,2020
10,Data Scientist,56723.0,100-1000,2020
4,Data Scientist,110000.0,100-1000,2020
15,Data Scientist,90000.0,10000+,2020
3,Data Scientist,81000.0,10000+,2020
22,Data Scientist,135000.0,100-1000,2020
5,Data Scientist,44184.0,100-1000,2020
2,Data Scientist,51000.0,10-100,2020
20,Data Scientist,130000.0,10-100,2020
5,Data Scientist,177000.0,10000+,2020
8,Data Scientist,100000.0,10-100,2020
23,Data Scientist,150000.0,10000+,2020
20,Data Scientist,140000.0,10000+,2020
8,Data Scientist,115000.0,10-100,2020
14,Data Scientist,125000.0,1000-4999,2020
7,Data Scientist,75000.0,1000-4999,2020
10,Data Scientist,95000.0,5000-9999,2020
3,Data Scientist,160000.0,1000-4999,2020
12,Data Scientist,80000.0,2-9,2020
1,Data Scientist,84000.0,1000-4999,2020
10,Data Scientist,137750.0,100-1000,2020
6,Data Scientist,85000.0,100-1000,2020
3,Data Scientist,7788.0,10-100,2020
10,Data Scientist,120000.0,10-100,2020
10,Data Scientist,250000.0,10000+,2020
22,Data Scientist,135000.0,10-100,2020
1,Data Scientist,70264.0,5000-9999,2020
4,Data Scientist,64287.0,1000-4999,2020
7,Data Scientist,30480.0,5000-9999,2020
15,Data Scientist,150000.0,10000+,2020
1,Data Scientist,49092.0,10-100,2020
22,Data Scientist,188.0,10000+,2020
7,Data Scientist,125000.0,100-1000,2020
10,Data Scientist,100214.0,1000-4999,2020
5,Data Scientist,34000.0,5000-9999,2020
12,Data Scientist,150000.0,10000+,2020
15,Data Scientist,250000.0,100-1000,2020
3,Data Scientist,54000.0,10-100,2020
40,Data Scientist,139000.0,100-1000,2020
1,Data Scientist,50000.0,100-1000,2020
20,Data Scientist,57720.0,100-1000,2020
8,Data Scientist,66000.0,10-100,2020
4,Data Scientist,66593.0,1000-4999,2020
10,Data Scientist,33600.0,100-1000,2020
10,Data Scientist,80000.0,5000-9999,2020
2,Data Scientist,105000.0,100-1000,2020
3,Data Scientist,325000.0,1000-4999,2020
7,Data Scientist,80000.0,10000+,2020
12,Data Scientist,87553.0,2-9,2020
35,Data Scientist,109000.0,100-1000,2020
2,Data Scientist,155000.0,100-1000,2020
11,Data Scientist,34904.0,5000-9999,2020
16,Data Scientist,180000.0,1000-4999,2020
5,Data Scientist,10380.0,1000-4999,2020
2,Data Scientist,4356.0,100-1000,2020
4,Data Scientist,5988.0,10-100,2020
1,Data Scientist,5585.0,10000+,2020
3,Data Scientist,97500.0,10-100,2020
36,Data Scientist,118000.0,10000+,2020
Less than 1 year,Data Scientist,2724.0,2-9,2020
11,Data Scientist,122736.0,1,2020
5,Data Scientist,163344.0,10000+,2020
4,Data Scientist,13620.0,10-100,2020
2,Data Scientist,7788.0,10-100,2020
3,Data Scientist,68068.0,100-1000,2020
2,Data Scientist,11169.0,5000-9999,2020
5,Data Scientist,50000.0,2-9,2020
10,Data Scientist,7872.0,2-9,2020
2,Data Scientist,4887.0,100-1000,2020
3,Data Scientist,5822.0,10000+,2020
8,Data Scientist,29580.0,10-100,2020
3,Data Scientist,12300.0,1000-4999,2020
7,Data Scientist,3888.0,10-100,2020
12,Data Scientist,19956.0,10-100,2020
1,Data Scientist,15358.0,2-9,2020
8,Data Scientist,64630.0,10-100,2020
5,Data Scientist,38916.0,100-1000,2020
22,Data Scientist,1000000.0,1000-4999,2020
7,Data Scientist,56211.0,10-100,2020
10,Data Scientist,204297.0,10000+,2020
25,Data Scientist,44832.0,10-100,2020
Less than 1 year,Data Scientist,30716.0,1,2020
17,Data Scientist,59454.0,100-1000,2020
15,Data Scientist,43239.0,5000-9999,2020
Less than 1 year,Data Scientist,0.0,2-9,2020
13,Data Scientist,86478.0,10-100,2020
6,Data Scientist,41441.0,2-9,2020
1,Data Scientist,34116.0,1000-4999,2020
10,Data Scientist,86316.0,10-100,2020
4,Data Scientist,12192.0,10-100,2020
3,Data Scientist,9996.0,10-100,2020
4,Data Scientist,37834.0,2-9,2020
2,Data Scientist,58373.0,2-9,2020
1,Data Scientist,22056.0,10-100,2020
13,Data Scientist,60048.0,1000-4999,2020
Less than 1 year,Data Scientist,44320.0,10000+,2020
1,Data Scientist,51888.0,10-100,2020
2,Data Scientist,80172.0,2-9,2020
7,Data Scientist,26850.0,2-9,2020
9,Data Scientist,88640.0,10-100,2020
2,Data Scientist,70264.0,10000+,2020
5,Data Scientist,42868.0,10000+,2020
10,Data Scientist,27888.0,10-100,2020
4,Data Scientist,48644.0,10000+,2020
13,Data Scientist,40000.0,2-9,2020
5,Data Scientist,115880.0,10000+,2020
2,Data Scientist,54049.0,100-1000,2020
2,Data Scientist,5868.0,1,2020
2,Data Scientist,1476.0,10-100,2020
14,Data Scientist,69183.0,100-1000,2020
8,Data Scientist,46764.0,10-100,2020
7,Data Scientist,48644.0,100-1000,2020
14,Data Scientist,83236.0,1000-4999,2020
15,Data Scientist,54708.0,100-1000,2020
18,Data Scientist,54129.0,1000-4999,2020
3,Data Scientist,16884.0,100-1000,2020
8,Data Scientist,91883.0,5000-9999,2020
12,Data Scientist,77556.0,10-100,2020
8,Data Scientist,36193.0,100-1000,2020
7,Data Scientist,3948.0,2-9,2020
2,Data Scientist,28646.0,10-100,2020
2,Data Scientist,12566.0,100-1000,2020
Less than 1 year,Data Scientist,27144.0,10-100,2020
8,Data Scientist,54480.0,100-1000,2020
19,Data Scientist,36444.0,10-100,2020
2,Data Scientist,7008.0,10-100,2020
10,Data Scientist,71093.0,10-100,2020
10,Data Scientist,19102.0,10-100,2020
7,Data Scientist,9888.0,10-100,2020
17,Data Scientist,972883.0,1000-4999,2020
8,Data Scientist,46536.0,100-1000,2020
5,Data Scientist,100000.0,10000+,2020
6,Data Scientist,64859.0,10-100,2020
5,Data Scientist,19724.0,10000+,2020
27,Data Scientist,182968.0,1000-4999,2020
4,Data Scientist,16754.0,1000-4999,2020
25,Data Scientist,194580.0,1,2020
28,Data Scientist,86478.0,10-100,2020
15,Data Scientist,70264.0,100-1000,2020
4,Data Scientist,25476.0,10-100,2020
9,Data Scientist,28308.0,5000-9999,2020
11,Data Scientist,92.0,10-100,2020
7,Data Scientist,67215.0,1000-4999,2020
18,Data Scientist,129718.0,10-100,2020
4,Data Scientist,7536.0,100-1000,2020
6,Data Scientist,35000.0,10000+,2020
10,Data Scientist,64859.0,2-9,2020
20,Data Scientist,68102.0,100-1000,2020
3,Data Scientist,31128.0,100-1000,2020
2,Data Scientist,45241.0,10000+,2020
2,Data Scientist,64859.0,10-100,2020
4,Data Scientist,18564.0,10-100,2020
3,Data Scientist,9624.0,100-1000,2020
20,Data Scientist,30240.0,10-100,2020
4,Data Scientist,41256.0,1000-4999,2020
2,Data Scientist,38484.0,1000-4999,2020
5,Data Scientist,270250.0,10-100,2020
9,Data Scientist,54049.0,2-9,2020
20,Data Scientist,27492.0,2-9,2020
2,Data Scientist,17040.0,100-1000,2020
24,Data Scientist,36000.0,1,2020
8,Data Scientist,121979.0,2-9,2020
4,Data Scientist,5340.0,1,2020
8,Data Scientist,22826.0,2-9,2020
Less than 1 year,Data Scientist,11676.0,100-1000,2020
31,Data Scientist,128400.0,10000+,2020
13,Data Scientist,27144.0,100-1000,2020
8,Data Scientist,9624.0,2-9,2020
1,Data Scientist,58167.0,2-9,2020
22,Data Scientist,12972.0,5000-9999,2020
2,Data Scientist,19656.0,10-100,2020
8,Data Scientist,54048.0,100-1000,2020
2,Data Scientist,28356.0,10-100,2020
1,Data Scientist,37834.0,10-100,2020
11,Data Scientist,31788.0,10-100,2020
1,Data Scientist,70264.0,5000-9999,2020
8,Data Scientist,115000.0,10-100,2020
7,Data Scientist,195000.0,10000+,2020
1,Data Scientist,48648.0,2-9,2020
2,Data Scientist,6000.0,10-100,2020
6,Data Scientist,25860.0,2-9,2020
12,Data Scientist,35556.0,10-100,2020
1,Data Scientist,2000000.0,10-100,2020
2,Data Scientist,56723.0,10-100,2020
20,Data Scientist,64859.0,100-1000,2020
19,Data Scientist,116352.0,1,2020
9,Data Scientist,58373.0,10-100,2020
2,Data Scientist,91883.0,10000+,2020
4,Data Scientist,13248.0,10-100,2020
6,Data Scientist,77831.0,1000-4999,2020
7,Data Scientist,75669.0,1000-4999,2020
1,Data Scientist,83500.0,10-100,2020
10,Data Scientist,170000.0,10000+,2020
3,Data Scientist,5498.0,1000-4999,2020
1,Data Scientist,7224.0,10-100,2020
35,Data Scientist,43980.0,5000-9999,2020
2,Data Scientist,87958.0,5000-9999,2020
15,Data Scientist,55596.0,1000-4999,2020
2,Data Scientist,75000.0,100-1000,2020
5,Data Scientist,39000.0,10-100,2020
7,Data Scientist,168037.0,100-1000,2020
3,Data Scientist,75669.0,1000-4999,2020
20,Data Scientist,63528.0,10-100,2020
9,Data Scientist,143000.0,5000-9999,2020
32,Data Scientist,151337.0,100-1000,2020
15,Data Scientist,152473.0,10000+,2020
2,Data Scientist,28584.0,10-100,2020
6,Data Scientist,61616.0,10000+,2020
9,Data Scientist,36372.0,10-100,2020
4,Data Scientist,45362.0,1000-4999,2020
3,Data Scientist,70000.0,10-100,2020
12,Data Scientist,35736.0,5000-9999,2020
27,Data Scientist,47292.0,100-1000,2020
8,Data Scientist,38778.0,2-9,2020
5,Data Scientist,2304.0,100-1000,2020
1,Data Scientist,3504.0,10000+,2020
7,Data Scientist,160000.0,10000+,2020
5,Data Scientist,54672.0,100-1000,2020
28,Data Scientist,103000.0,10000+,2020
8,Data Scientist,31525.0,10-100,2020
8,Data Scientist,71850.0,10000+,2020
12,Data Scientist,202000.0,1,2020
20,Data Scientist,102224.0,5000-9999,2020
24,Data Scientist,164000.0,10000+,2020
25,Data Scientist,165000.0,1000-4999,2020
5,Data Scientist,180000.0,100-1000,2020
5,Data Scientist,19116.0,10-100,2020
14,Data Scientist,2000000.0,1000-4999,2020
2,Data Scientist,17100.0,1000-4999,2020
10,Data Scientist,753936.0,10000+,2020
2,Data Scientist,5448.0,10-100,2020
5,Data Scientist,94560.0,2-9,2020
5,Data Scientist,5868.0,1,2020
5,Data Scientist,109956.0,5000-9999,2020
14,Data Scientist,133619.0,10000+,2020
8,Data Scientist,3000.0,1,2020
1,Data Scientist,38916.0,1000-4999,2020
5,Data Scientist,25944.0,100-1000,2020
5,Data Scientist,10380.0,100-1000,2020
2,Data Scientist,43239.0,10000+,2020
14,Data Scientist,6720.0,2-9,2020
3,Data Scientist,24300.0,10000+,2020
6,Data Scientist,41508.0,100-1000,2020
1,Data Scientist,39444.0,100-1000,2020
13,Data Scientist,104855.0,10000+,2020
4,Data Scientist,36444.0,1000-4999,2020
1,Data Scientist,53184.0,1000-4999,2020
2,Data Scientist,46891.0,10000+,2020
3,Data Scientist,97584.0,2-9,2020
Less than 1 year,Data Scientist,25.0,1,2020
Less than 1 year,Data Scientist,2000000.0,100-1000,2020
3,Data Scientist,74970.0,1000-4999,2020
6,Data Scientist,27240.0,10000+,2020
14,Data Scientist,60932.0,100-1000,2020
41,Data Scientist,200000.0,1,2020
10,Data Scientist,81074.0,1,2020
4,Data Scientist,38916.0,10000+,2020
3,Data Scientist,59454.0,10000+,2020
20,Data Scientist,17652.0,1,2020
2,Data Scientist,9696.0,10-100,2020
6,Data Scientist,9773.0,100-1000,2020
8,Data Scientist,159000.0,100-1000,2020
11,Data Scientist,862200.0,10-100,2020
6,Data Scientist,155000.0,10-100,2020
15,Data Scientist,250000.0,10000+,2020
8,Data Scientist,72948.0,1000-4999,2020
1,Data Scientist,48000.0,10000+,2020
4,Data Scientist,120000.0,10-100,2020
6,Data Scientist,34360.0,1000-4999,2020
9,Data Scientist,70000.0,2-9,2020
5,Data Scientist,52942.0,10-100,2020
Less than 1 year,Data Scientist,1344.0,10-100,2020
17,Data Scientist,116333.0,10000+,2020
2,Data Scientist,60000.0,100-1000,2020
11,Data Scientist,45840.0,10-100,2020
10,Data Scientist,103000.0,5000-9999,2020
Less than 1 year,Data Scientist,19560.0,2-9,2020
1,Data Scientist,41077.0,10-100,2020
Less than 1 year,Data Scientist,13403.0,1000-4999,2020
4,Data Scientist,45401.0,100-1000,2020
Less than 1 year,Data Scientist,10632.0,100-1000,2020
2,Data Scientist,87000.0,100-1000,2020
15,Data Scientist,19452.0,2-9,2020
3,Data Scientist,77556.0,2-9,2020
16,Data Scientist,0.0,1,2020
6,Data Scientist,27492.0,10-100,2020
Less than 1 year,Data Scientist,20000.0,2-9,2020
3,Data Scientist,31348.0,10-100,2020
1,Data Scientist,75527.0,1000-4999,2020
Less than 1 year,Data Scientist,52968.0,2-9,2020
2,Data Scientist,930672.0,10-100,2020
10,Data Scientist,11952.0,100-1000,2020
4,Data Scientist,2000000.0,5000-9999,2020
6,Data Scientist,130000.0,10-100,2020
3,Data Scientist,24000.0,100-1000,2020
17,Data Scientist,84019.0,1,2020
5,Data Scientist,32424.0,100-1000,2020
14,Data Scientist,140000.0,100-1000,2020
3,Data Scientist,34591.0,100-1000,2020
5,Data Scientist,37834.0,10000+,2020
7,Data Scientist,165000.0,10-100,2020
29,Data Scientist,285000.0,5000-9999,2020
14,Data Scientist,297297.0,10000+,2020
5,Data Scientist,96060.0,2-9,2020
2,Data Scientist,33607.0,100-1000,2020
2,Data Scientist,60505.0,5000-9999,2020
10,Data Scientist,1344000.0,10000+,2020
Less than 1 year,Data Scientist,10056.0,100-1000,2020
38,Data Scientist,250000.0,2-9,2020
